kdrama_name,tags
Cleaning Up, loan shark supporting character
Cleaning Up, janitor supporting character
Cleaning Up, janitor female lead 
"Gwanggaeto, the Great Conqueror",royalty
"Gwanggaeto, the Great Conqueror", goguryeo dynasty
"Gwanggaeto, the Great Conqueror", warrior female lead
"Gwanggaeto, the Great Conqueror", king male lead
"Gwanggaeto, the Great Conqueror", gwanggaeto the great
"Gwanggaeto, the Great Conqueror", historical figure
"Gwanggaeto, the Great Conqueror", historical fiction
"Gwanggaeto, the Great Conqueror", swordfight
"Gwanggaeto, the Great Conqueror", strong female lead 
Smile Again,baseball
Smile Again, first love
Smile Again, love triangle
Smile Again, friendship 
Fantastic,famous leadcommon lead
Fantastic, terminal illness
Fantastic, bromance
Fantastic, cheerful male lead
Fantastic, second chance romance
Fantastic, older womanyounger man
Fantastic, strong female lead
Fantastic, multiple couples
Fantastic, character development
Fantastic, love triangle 
Mask,identity swap
Mask, hidden identity
Mask, trauma
Mask, cohabitation
Mask, slow burn romance
Mask, faked death
Mask, doppelganger
Mask, married couple
Mask, cold manwarm woman
Mask, weak male lead 
The Chaser,investigation
The Chaser, detective
The Chaser, reporter supporting character
The Chaser, conspiracy
The Chaser, corruption
The Chaser, suspense 
Dark Hole,hallucination
Dark Hole, monsters
Dark Hole, strong female lead
Dark Hole, supernatural
Dark Hole, smart male lead
Dark Hole, survival
Dark Hole, death
Dark Hole, calm male lead
Dark Hole, shamanism
Dark Hole, smart female lead 
EXO Next Door,bromance
EXO Next Door, web series
EXO Next Door, neighbors relationship
EXO Next Door, idol male lead
EXO Next Door, short length series
EXO Next Door, first love
EXO Next Door, love triangle
EXO Next Door, friendship 
You're All Surrounded,revenge
You're All Surrounded, tragic past
You're All Surrounded, clumsy female lead
You're All Surrounded, childhood acquaintance
You're All Surrounded, teamwork
You're All Surrounded, police procedural
You're All Surrounded, mad dog
You're All Surrounded, murder
You're All Surrounded, bromance
You're All Surrounded, misunderstanding 
Return,spirit
Return, masterdisciple relationship
Return, transmigration
Return, multiple mains
Return, strong female lead
Return, age gap real life
Return, kind male lead
Return, birth secret
Return, assassin female lead
Return, magical power 
The King Loves,chungseon
The King Loves, goryeo dynasty
The King Loves, love triangle
The King Loves, bromance
The King Loves, ruthless male lead
The King Loves, smart male lead
The King Loves, unrequited love
The King Loves, strong female lead
The King Loves, strong male lead
The King Loves, adapted from a novel 
The Killer's Shopping List,smart male lead
The Killer's Shopping List, investigation
The Killer's Shopping List, suspense
The Killer's Shopping List, detective
The Killer's Shopping List, serial killer supporting character
The Killer's Shopping List, police officer female lead
The Killer's Shopping List, miniseries
The Killer's Shopping List, death
The Killer's Shopping List, child abuse
The Killer's Shopping List, murder 
The Princess' Man,forbidden love
The Princess' Man, strong male lead
The Princess' Man, power struggle
The Princess' Man, strong female lead
The Princess' Man, family pressure
The Princess' Man, joseon dynasty
The Princess' Man, revenge
The Princess' Man, death
The Princess' Man, fatherdaughter relationship
The Princess' Man, princess female lead 
Ms. Hammurabi,sassy female lead
Ms. Hammurabi, social commentary
Ms. Hammurabi, social problems
Ms. Hammurabi, strong female lead
Ms. Hammurabi, smart male lead
Ms. Hammurabi, slow burn romance
Ms. Hammurabi, first love
Ms. Hammurabi, slow romance
Ms. Hammurabi, bromance
Ms. Hammurabi, slow burn story 
Temperature of Love,love triangle
Temperature of Love, older womanyounger man
Temperature of Love, bromance
Temperature of Love, second chance romance
Temperature of Love, calm male lead
Temperature of Love, cooking
Temperature of Love, unrequited love
Temperature of Love, screenwriter female lead
Temperature of Love, chef male lead
Temperature of Love, age gap real life 
High School King of Savvy,older womanyounger man
High School King of Savvy, double identity
High School King of Savvy, eccentric female lead
High School King of Savvy, male chases female first
High School King of Savvy, nice male lead
High School King of Savvy, steamy kiss
High School King of Savvy, high school
High School King of Savvy, hidden identity
High School King of Savvy, ice hockey
High School King of Savvy, adultminor relationship 
Touch,beauty and makeup
Touch, strong female lead
Touch, bossemployee relationship
Touch, second chance
Touch, idol trainee
Touch, domestic abuse
Touch, exgirlfriend comes back
Touch, slow burn romance
Touch, first love
Touch, workplace abuse 
"Bad Thief, Good Thief",thief
"Bad Thief, Good Thief", policewoman
"Bad Thief, Good Thief", corruption
"Bad Thief, Good Thief", lawyer supporting character
"Bad Thief, Good Thief", brothers relationship
"Bad Thief, Good Thief", country manipulation
"Bad Thief, Good Thief", detective
"Bad Thief, Good Thief", family
"Bad Thief, Good Thief", crime
"Bad Thief, Good Thief", suspense 
Orange Marmalade,interspecies romance
Orange Marmalade, vampire
Orange Marmalade, music
Orange Marmalade, high school
Orange Marmalade, first love
Orange Marmalade, adapted from a webtoon
Orange Marmalade, love triangle
Orange Marmalade, flashback to past
Orange Marmalade, male chases female first
Orange Marmalade, hidden identity 
Perfume,phobia
Perfume, transformation
Perfume, modeling
Perfume, eccentric male lead
Perfume, cold manwarm woman
Perfume, clingy male lead
Perfume, double identity
Perfume, mean male lead
Perfume, tragic past
Perfume, poor female lead 
Never twice,bright female lead
Never twice, multiple couples
Never twice, rich male lead
Never twice, multiple mains
Never twice, camping trip
Never twice, past failure
Never twice, rich family
Never twice, lovehate relationship
Never twice, power struggle
Never twice, hotel setting 
When I Was the Most Beautiful,love triangle
When I Was the Most Beautiful, older womanyounger man
When I Was the Most Beautiful, jealousy
When I Was the Most Beautiful, studentteacher relationship
When I Was the Most Beautiful, love at first sight
When I Was the Most Beautiful, naive female lead
When I Was the Most Beautiful, prince syndrome
When I Was the Most Beautiful, innocent male lead
When I Was the Most Beautiful, obsession
When I Was the Most Beautiful, evil aunt 
When the Devil Calls Your Name,eccentric male lead
When the Devil Calls Your Name, devil
When the Devil Calls Your Name, hidden identity
When the Devil Calls Your Name, bromance
When the Devil Calls Your Name, tragic past
When the Devil Calls Your Name, trauma
When the Devil Calls Your Name, housemates relationship
When the Devil Calls Your Name, best friends relationship
When the Devil Calls Your Name, songwriter male lead
When the Devil Calls Your Name, musician male lead 
"Marriage, Not Dating",contract relationship
"Marriage, Not Dating", bickering couple
"Marriage, Not Dating", controlling parent
"Marriage, Not Dating", steamy kiss
"Marriage, Not Dating", rich manpoor woman
"Marriage, Not Dating", cold manwarm woman
"Marriage, Not Dating", eccentric female lead
"Marriage, Not Dating", lovehate relationship
"Marriage, Not Dating", rich male lead
"Marriage, Not Dating", love square 
Miss Korea,cosmetic company
Miss Korea, beauty pageant
Miss Korea, s
Miss Korea, competition
Miss Korea, desperate male lead
Miss Korea, beauty salon owner
Miss Korea, debt collector
Miss Korea, imf crisis
Miss Korea, betrayal
Miss Korea, male chases female first 
Radio Romance,possessive male lead
Radio Romance, male chases female first
Radio Romance, famous leadcommon lead
Radio Romance, selfish mother
Radio Romance, weak female lead
Radio Romance, motherdaughter relationship
Radio Romance, first love
Radio Romance, cold manwarm woman
Radio Romance, love triangle
Radio Romance, obsessive male lead 
The Package,tour guide
The Package, filmed abroad
The Package, multiple couples
The Package, steamy kiss
The Package, terminal illness
The Package, secret relationship
The Package, vacation
The Package, misunderstanding
The Package, nice male lead
The Package, tourism 
Duel,amnesia
Duel, human experimentation
Duel, kidnapping
Duel, tragic past
Duel, fatherdaughter relationship
Duel, bromance
Duel, investigation
Duel, suspense
Duel, revenge
Duel, murder 
Untouchable,investigation
Untouchable, suspense
Untouchable, law
Untouchable, brothers relationship
Untouchable, wealth obsession
Untouchable, apparent death
Untouchable, congressman
Untouchable, wrongfully accused
Untouchable, rich family
Untouchable, slight romance 
Rosy Lovers,single father
Rosy Lovers, cold female lead
Rosy Lovers, naive female lead
Rosy Lovers, multiple couples
Rosy Lovers, melodrama 
Oh My Ladylord,cohabitation
Oh My Ladylord, roommates relationship
Oh My Ladylord, screenwriter male lead
Oh My Ladylord, actress female lead
Oh My Ladylord, doctor supporting character
Oh My Ladylord, family conflict
Oh My Ladylord, mental illness
Oh My Ladylord, heir
Oh My Ladylord, tearjerker
Oh My Ladylord, obsessivecompulsive disorder 
High Class,rich female lead
High Class, lying
High Class, murder
High Class, death
High Class, high class society
High Class, secret
High Class, female rivalry
High Class, deception
High Class, multiple mains
High Class, suspense 
Two Cops,bromance
Two Cops, love triangle
Two Cops, ghost
Two Cops, swindler male lead
Two Cops, smart male lead
Two Cops, tragic past
Two Cops, body swap
Two Cops, investigation
Two Cops, detective male lead
Two Cops, ghost male lead 
Wok of Love,cooking
Wok of Love, eccentric female lead
Wok of Love, bossemployee relationship
Wok of Love, love triangle
Wok of Love, cold manwarm woman
Wok of Love, hardworking male lead
Wok of Love, older womanyounger man
Wok of Love, bromance
Wok of Love, clingy female lead
Wok of Love, orphan male lead 
Warm and Cozy,misunderstanding
Warm and Cozy, rich manpoor woman
Warm and Cozy, love square
Warm and Cozy, first love
Warm and Cozy, roommates relationship
Warm and Cozy, chef male lead
Warm and Cozy, innocent female lead
Warm and Cozy, childish male lead
Warm and Cozy, naive male lead
Warm and Cozy, steamy kiss 
My Only One,female chases male first
My Only One, poor female lead
My Only One, exspouse relationship
My Only One, adopted female lead
My Only One, workplace romance
My Only One, secondary couple
My Only One, grandmagrandson relationship
My Only One, forced breakup
My Only One, benevolent father
My Only One, evil daughterinlaw 
The Man Living in Our House,strong male lead
The Man Living in Our House, nice male lead
The Man Living in Our House, nice female lead
The Man Living in Our House, secret
The Man Living in Our House, gang
The Man Living in Our House, cheating
The Man Living in Our House, housemates relationship
The Man Living in Our House, restaurant setting
The Man Living in Our House, flight attendant female lead
The Man Living in Our House, businessman male lead 
The Man Living in Our House,strong male lead
The Man Living in Our House, nice male lead
The Man Living in Our House, nice female lead
The Man Living in Our House, secret
The Man Living in Our House, gang
The Man Living in Our House, cheating
The Man Living in Our House, housemates relationship
The Man Living in Our House, restaurant setting
The Man Living in Our House, flight attendant female lead
The Man Living in Our House, businessman male lead 
L.U.C.A.: The Beginning,special power
L.U.C.A.: The Beginning, detective
L.U.C.A.: The Beginning, human experimentation
L.U.C.A.: The Beginning, strong male lead
L.U.C.A.: The Beginning, hidden past
L.U.C.A.: The Beginning, strong female lead
L.U.C.A.: The Beginning, hidden identity
L.U.C.A.: The Beginning, tragic past
L.U.C.A.: The Beginning, amnesia
L.U.C.A.: The Beginning, suspense 
My Only Love Song,time travel
My Only Love Song, goguryeo dynasty
My Only Love Song, fate
My Only Love Song, sassy female lead
My Only Love Song, lovehate relationship
My Only Love Song, soulmates
My Only Love Song, steamy kiss
My Only Love Song, first love
My Only Love Song, princess supporting character
My Only Love Song, historical fiction 
Hospital Ship,older womanyounger man
Hospital Ship, female antagonist
Hospital Ship, hardworking female lead
Hospital Ship, wrongfully accused
Hospital Ship, teamwork
Hospital Ship, smart female lead
Hospital Ship, surgeon
Hospital Ship, smart male lead
Hospital Ship, tearjerker
Hospital Ship, elderly care 
One the Woman,imposter
One the Woman, rich male lead
One the Woman, investigation
One the Woman, amnesia
One the Woman, identity swap
One the Woman, strong female lead
One the Woman, car accident
One the Woman, death
One the Woman, corruption
One the Woman, heir 
Tomorrow's Cantabile,adapted from a manga
Tomorrow's Cantabile, cold male lead
Tomorrow's Cantabile, eccentric female lead
Tomorrow's Cantabile, naive female lead
Tomorrow's Cantabile, clingy female lead
Tomorrow's Cantabile, female chases male first
Tomorrow's Cantabile, orchestra conductor male lead
Tomorrow's Cantabile, pianist female lead
Tomorrow's Cantabile, pianist male lead
Tomorrow's Cantabile, musician male lead 
Soul Mechanic,nice male lead
Soul Mechanic, older manyounger woman
Soul Mechanic, eccentric male lead
Soul Mechanic, character development
Soul Mechanic, psychiatry
Soul Mechanic, slow burn romance
Soul Mechanic, fatherson relationship
Soul Mechanic, friendship
Soul Mechanic, hardworking male lead
Soul Mechanic, dementia 
Protect the Boss,bossemployee relationship
Protect the Boss, strong female lead
Protect the Boss, sismance
Protect the Boss, love square
Protect the Boss, phobia
Protect the Boss, eccentric male lead
Protect the Boss, childish male lead
Protect the Boss, exgirlfriend comes back
Protect the Boss, sassy female lead
Protect the Boss, male chases female first 
Let Me Be Your Knight,medical
Let Me Be Your Knight, eccentric male lead
Let Me Be Your Knight, lying
Let Me Be Your Knight, healing
Let Me Be Your Knight, sleep disorder
Let Me Be Your Knight, sleepwalking
Let Me Be Your Knight, cohabitation
Let Me Be Your Knight, popular male lead
Let Me Be Your Knight, famous leadcommon lead
Let Me Be Your Knight, housemates relationship 
Excellent Shaman Ga Doo Shim,ghostseeing female lead
Excellent Shaman Ga Doo Shim, ghost
Excellent Shaman Ga Doo Shim, shamanism
Excellent Shaman Ga Doo Shim, strong female lead
Excellent Shaman Ga Doo Shim, high school
Excellent Shaman Ga Doo Shim, student
Excellent Shaman Ga Doo Shim, school
Excellent Shaman Ga Doo Shim, ghostseeing male lead
Excellent Shaman Ga Doo Shim, transfer student
Excellent Shaman Ga Doo Shim, vengeful ghost 
Graceful Friends,bromance
Graceful Friends, multiple couples
Graceful Friends, murder
Graceful Friends, jealousy
Graceful Friends, multiple mains
Graceful Friends, psychiatrist
Graceful Friends, first love
Graceful Friends, romance
Graceful Friends, friendship
Graceful Friends, emotional infidelity 
Jang Bo Ri Is Here,childhood friends relationship
Jang Bo Ri Is Here, soap opera
Jang Bo Ri Is Here, rich kid
Jang Bo Ri Is Here, adoption
Jang Bo Ri Is Here, family secret
Jang Bo Ri Is Here, lost child
Jang Bo Ri Is Here, rich manpoor woman
Jang Bo Ri Is Here, family
Jang Bo Ri Is Here, friendship 
Ugly Alert,rich womanpoor man
Ugly Alert, nice male lead
Ugly Alert, strong female lead
Ugly Alert, female chases male first
Ugly Alert, bromance
Ugly Alert, unexpected pregnancy
Ugly Alert, steamy kiss
Ugly Alert, multiple couples
Ugly Alert, poor male lead
Ugly Alert, exconvict male lead 
Gunman in Joseon,strong male lead
Gunman in Joseon, joseon dynasty
Gunman in Joseon, gun fight
Gunman in Joseon, smart female lead
Gunman in Joseon, power struggle
Gunman in Joseon, revenge
Gunman in Joseon, hidden identity
Gunman in Joseon, historical fiction
Gunman in Joseon, drama
Gunman in Joseon, thriller 
Confession,corruption
Confession, wrongfully accused
Confession, nice male lead
Confession, bromance
Confession, smart male lead
Confession, murder
Confession, illness
Confession, calm male lead
Confession, hardworking male lead
Confession, heart transplant 
Welcome 2 Life,successful male lead
Welcome 2 Life, smart male lead
Welcome 2 Life, strong female lead
Welcome 2 Life, parallel dimension
Welcome 2 Life, second chance
Welcome 2 Life, marriage
Welcome 2 Life, fatherdaughter relationship
Welcome 2 Life, death
Welcome 2 Life, law firm
Welcome 2 Life, police department setting 
Haechi,leadership
Haechi, joseon dynasty
Haechi, strong male lead
Haechi, teamwork
Haechi, slight romance
Haechi, bromance
Haechi, oblivious female lead
Haechi, underdog
Haechi, power struggle
Haechi, smart male lead 
Gracious Revenge,revenge
Gracious Revenge, dangerous love
Gracious Revenge, secondary couple
Gracious Revenge, rich family
Gracious Revenge, smart female lead
Gracious Revenge, forbidden love
Gracious Revenge, soap opera
Gracious Revenge, multiple mains
Gracious Revenge, motherdaughter relationship
Gracious Revenge, multiple couples 
Bride of the Century,arranged marriage
Bride of the Century, rich manpoor woman
Bride of the Century, rich male lead
Bride of the Century, orphan female lead
Bride of the Century, strong female lead
Bride of the Century, star crossed lovers
Bride of the Century, doppelganger
Bride of the Century, double identity
Bride of the Century, lovehate relationship
Bride of the Century, love triangle 
Devilish Joy,amnesia
Devilish Joy, rich manpoor woman
Devilish Joy, hardworking female lead
Devilish Joy, steamy kiss
Devilish Joy, love at first sight
Devilish Joy, riches to rags
Devilish Joy, psychological
Devilish Joy, trauma
Devilish Joy, rich male lead
Devilish Joy, misunderstanding 
Five Fingers,evil brother
Five Fingers, rich family
Five Fingers, evil stepmother
Five Fingers, revenge
Five Fingers, soap opera
Five Fingers, pianist male lead
Five Fingers, dark fiction
Five Fingers, motherson relationship 
Wild Romance,tomboy
Wild Romance, exgirlfriend comes back
Wild Romance, stalker
Wild Romance, baseball
Wild Romance, sismance
Wild Romance, bodyguard female lead
Wild Romance, bipolar disorder
Wild Romance, antifan
Wild Romance, cyber bullying
Wild Romance, enemies to lovers 
Hush,journalism
Hush, corruption
Hush, investigation
Hush, injustice
Hush, hardworking male lead
Hush, hardworking female lead
Hush, adapted from a novel
Hush, teamwork
Hush, office worker
Hush, survival 
Missing 9,plane crash
Missing 9, survival
Missing 9, strong female lead
Missing 9, lying
Missing 9, murder
Missing 9, nice male lead
Missing 9, disaster
Missing 9, slight romance
Missing 9, amnesia
Missing 9, melodrama 
My Fellow Citizens,character development
My Fellow Citizens, elections
My Fellow Citizens, social satire
My Fellow Citizens, hidden identity
My Fellow Citizens, strong female lead
My Fellow Citizens, lying
My Fellow Citizens, hardworking female lead
My Fellow Citizens, repentance
My Fellow Citizens, second chance
My Fellow Citizens, mad dog 
The Good Wife,smart female lead
The Good Wife, strong female lead
The Good Wife, working mom
The Good Wife, law firm
The Good Wife, lgbtq
The Good Wife, infidelity
The Good Wife, first love
The Good Wife, love triangle
The Good Wife, corruption
The Good Wife, nonmdl remake 
Let's Eat,strong female lead
Let's Eat, nice male lead
Let's Eat, smart female lead
Let's Eat, smart male lead
Let's Eat, older womanyounger man
Let's Eat, divorce
Let's Eat, korean food
Let's Eat, enemies to friends
Let's Eat, murder
Let's Eat, bromance 
Rich Man,prosopagnosia
Rich Man, rich manpoor woman
Rich Man, eccentric male lead
Rich Man, prodigy
Rich Man, pathetic female lead
Rich Man, entrepreneur
Rich Man, weak female lead
Rich Man, slow burn romance
Rich Man, friendship 
The Greatest Love,male chases female first
The Greatest Love, love triangle
The Greatest Love, impulsive male lead
The Greatest Love, eccentric male lead
The Greatest Love, scandal
The Greatest Love, hardworking female lead
The Greatest Love, character development
The Greatest Love, workplace abuse
The Greatest Love, misunderstanding
The Greatest Love, rich manpoor woman 
Sabotage City,female centered plot
Sabotage City, fatherinlaw  daughterinlaw relationship
Sabotage City, news presenter male lead
Sabotage City, foundation director female lead
Sabotage City, motherinlaw  daughterinlaw relationship
Sabotage City, married life
Sabotage City, ambitious female lead
Sabotage City, popular male lead
Sabotage City, society
Sabotage City, conglomerate 
The King's Face,physiognomy
The King's Face, gwanghae
The King's Face, nice male lead
The King's Face, joseon dynasty
The King's Face, suspense
The King's Face, crossdressing
The King's Face, historical figure
The King's Face, historical fiction
The King's Face, strong female lead
The King's Face, political 
Lie to Me,pretend relationship
Lie to Me, steamy kiss
Lie to Me, heir
Lie to Me, coming of age
Lie to Me, hardworking female lead
Lie to Me, exgirlfriend comes back
Lie to Me, lying
Lie to Me, contract relationship
Lie to Me, lovehate relationship
Lie to Me, rich male lead 
Summer Scent,heart transplant
Summer Scent, accident
Summer Scent, summer
Summer Scent, florist
Summer Scent, love square
Summer Scent, second chance
Summer Scent, love triangle 
Children of Nobody,trauma
Children of Nobody, child behavior issues
Children of Nobody, child abuse
Children of Nobody, smart female lead
Children of Nobody, murder
Children of Nobody, tragic past
Children of Nobody, psychiatry
Children of Nobody, child abandonment
Children of Nobody, domestic violence
Children of Nobody, strong female lead 
Shut Up Family,multiple couples
Shut Up Family, airhead female lead
Shut Up Family, smart female lead
Shut Up Family, motherdaughter relationship
Shut Up Family, male chases female first
Shut Up Family, tomboy
Shut Up Family, strong female lead
Shut Up Family, neighbors relationship
Shut Up Family, sisters relationship
Shut Up Family, brothersister relationship 
Trap,investigation
Trap, suspense
Trap, action
Trap, detective fiction
Trap, dark fiction
Trap, unreliable narrator
Trap, speech disorder
Trap, police department
Trap, political power
Trap, workplace abuse 
"Jang Ok-jung, Living by Love",king male lead
"Jang Ok-jung, Living by Love", concubine
"Jang Ok-jung, Living by Love", royalty 
The Royal Gambler,historical fiction
The Royal Gambler, royalty
The Royal Gambler, gambling
The Royal Gambler, family secret
The Royal Gambler, joseon dynasty
The Royal Gambler, bromance
The Royal Gambler, family
The Royal Gambler, friendship 
Goodbye Mr. Black,wrongfully accused
Goodbye Mr. Black, betrayal
Goodbye Mr. Black, adapted from a manhwa
Goodbye Mr. Black, revenge
Goodbye Mr. Black, double identity
Goodbye Mr. Black, rich male lead
Goodbye Mr. Black, suspense 
Beautiful World,school bullying
Beautiful World, coma
Beautiful World, tearjerker
Beautiful World, student
Beautiful World, psychopath
Beautiful World, high school
Beautiful World, investigation
Beautiful World, suspense
Beautiful World, strong female lead
Beautiful World, violence 
Room No. 9,body swap
Room No. 9, prison
Room No. 9, hardworking female lead
Room No. 9, badass female lead
Room No. 9, wrongfully accused
Room No. 9, smart female lead
Room No. 9, deception
Room No. 9, smart male lead
Room No. 9, older womanyounger man
Room No. 9, calm male lead 
The Greatest Divorce,personal assistant supporting character
The Greatest Divorce, cheerful female lead
The Greatest Divorce, grandmagrandson relationship
The Greatest Divorce, failing marriage
The Greatest Divorce, married couple
The Greatest Divorce, infidelity
The Greatest Divorce, divorce
The Greatest Divorce, eccentric male lead
The Greatest Divorce, multiple couples
The Greatest Divorce, family 
The Suspicious Housekeeper,housekeeper
The Suspicious Housekeeper, smart female lead
The Suspicious Housekeeper, calm female lead
The Suspicious Housekeeper, badass female lead
The Suspicious Housekeeper, detective supporting character
The Suspicious Housekeeper, talented female lead
The Suspicious Housekeeper, talented male lead
The Suspicious Housekeeper, dark fiction
The Suspicious Housekeeper, death
The Suspicious Housekeeper, character development 
Please Don't Date Him,artificial intelligence
Please Don't Date Him, nice male lead
Please Don't Date Him, programmer
Please Don't Date Him, smart female lead
Please Don't Date Him, badwrong tag
Please Don't Date Him, obsessive exlover
Please Don't Date Him, clingy exboyfriend
Please Don't Date Him, sismance
Please Don't Date Him, break off engagement
Please Don't Date Him, hidden camera crime 
My Daughter Seo Young,brothersister relationship
My Daughter Seo Young, fatherdaughter relationship
My Daughter Seo Young, rich manpoor woman
My Daughter Seo Young, warm mancold woman
My Daughter Seo Young, soap opera
My Daughter Seo Young, heir
My Daughter Seo Young, cold manwarm woman
My Daughter Seo Young, love triangle
My Daughter Seo Young, drama 
My Fair Lady,materialistic female lead
My Fair Lady, badwrong tag 
Oh! My Lady,fatherdaughter relationship
Oh! My Lady, swindler male lead
Oh! My Lady, child female lead
Oh! My Lady, innocent female lead
Oh! My Lady, disabled female lead
Oh! My Lady, selfish male lead
Oh! My Lady, kind female lead
Oh! My Lady, terminal care
Oh! My Lady, sick female lead
Oh! My Lady, selfless female lead 
Spring Must Be Coming,body swap
Spring Must Be Coming, sismance
Spring Must Be Coming, sassy female lead
Spring Must Be Coming, smart female lead
Spring Must Be Coming, strong female lead
Spring Must Be Coming, eccentric female lead
Spring Must Be Coming, naive female lead
Spring Must Be Coming, infidelity
Spring Must Be Coming, revenge
Spring Must Be Coming, bromance 
Player,strong female lead
Player, corruption
Player, hidden identity
Player, conspiracy
Player, double identity
Player, fight
Player, gang
Player, unusual friendship
Player, badass male lead
Player, hardworking male lead 
Love Rain,forbidden love
Love Rain, first love
Love Rain, obsession
Love Rain, love triangle
Love Rain, photography
Love Rain, love at first sight
Love Rain, generation gap
Love Rain, lovers reunited
Love Rain, gardener
Love Rain, single mother 
Glass Slippers,soap opera
Glass Slippers, separation at birth 
Wonderful Days,twins
Wonderful Days, multiple couples
Wonderful Days, first love
Wonderful Days, womanizer father
Wonderful Days, first love returns
Wonderful Days, return to hometown
Wonderful Days, death of a parent
Wonderful Days, forbidden love
Wonderful Days, family relationship
Wonderful Days, multigenerational 
Love in Sadness,psychological
Love in Sadness, greed
Love in Sadness, plastic surgery
Love in Sadness, domestic abuse
Love in Sadness, rich manpoor woman
Love in Sadness, evil parental figure
Love in Sadness, identity swap
Love in Sadness, hardship
Love in Sadness, unhealthy mains relationship
Love in Sadness, married life 
Marry Me Now,nice male lead
Marry Me Now, slow burn romance
Marry Me Now, fatherdaughter relationship
Marry Me Now, divorce
Marry Me Now, male chases female first
Marry Me Now, friends to lovers
Marry Me Now, calm male lead
Marry Me Now, strong female lead
Marry Me Now, character development
Marry Me Now, marriage 
The Three Musketeers,joseon dynasty
The Three Musketeers, friendship
The Three Musketeers, revenge
The Three Musketeers, bromance
The Three Musketeers, comedy
The Three Musketeers, royalty
The Three Musketeers, kind male lead
The Three Musketeers, historical fiction
The Three Musketeers, female antagonist
The Three Musketeers, hidden identity 
Blade Man,company president ceo male lead
Blade Man, anger issues
Blade Man, nice female lead
Blade Man, overbearing ceo
Blade Man, fatherson relationship
Blade Man, special power
Blade Man, bossemployee relationship
Blade Man, secretary male lead
Blade Man, selfless female lead
Blade Man, controlling parent 
Good Casting,espionage
Good Casting, strong female lead
Good Casting, first love
Good Casting, investigation
Good Casting, national intelligence service
Good Casting, older womanyounger man
Good Casting, sismance
Good Casting, romance
Good Casting, slight romance
Good Casting, rich male lead 
Level Up,bossemployee relationship
Level Up, cold manwarm woman
Level Up, rich male lead
Level Up, smart male lead
Level Up, eccentric male lead
Level Up, slow burn romance
Level Up, manager female lead
Level Up, game developer supporting character
Level Up, company president ceo male lead
Level Up, competent male lead 
Happy Ending,sismance
Happy Ending, marriage
Happy Ending, childhood friends relationship
Happy Ending, single father
Happy Ending, exspouse comes back
Happy Ending, matchmaking
Happy Ending, multiple mains
Happy Ending, older womanyounger man
Happy Ending, second chance
Happy Ending, multiple couples 
Uwolhan Halu,gore
Uwolhan Halu, extreme violence
Uwolhan Halu, suspense
Uwolhan Halu, firefighter male lead
Uwolhan Halu, psychopath male lead
Uwolhan Halu, skilled killer
Uwolhan Halu, mental illness
Uwolhan Halu, trauma
Uwolhan Halu, fatherdaughter relationship
Uwolhan Halu, death 
Mother of Mine,family relationship
Mother of Mine, motherdaughter relationship
Mother of Mine, rich male lead
Mother of Mine, marriage
Mother of Mine, evil motherinlaw
Mother of Mine, office worker
Mother of Mine, smart male lead
Mother of Mine, writer female lead
Mother of Mine, competent male lead
Mother of Mine, sisters relationship 
Mistress,sismance
Mistress, sexual content
Mistress, nonmdl remake
Mistress, female centered plot
Mistress, widow female lead
Mistress, single mother female lead
Mistress, death
Mistress, murder
Mistress, investigation
Mistress, friendship 
Handsome Guy and Jung-Eum,smart male lead
Handsome Guy and Jung-Eum, matchmaking
Handsome Guy and Jung-Eum, jealousy
Handsome Guy and Jung-Eum, aquaphobia
Handsome Guy and Jung-Eum, mean male lead
Handsome Guy and Jung-Eum, heartbreak
Handsome Guy and Jung-Eum, seaside setting
Handsome Guy and Jung-Eum, arrogant male lead
Handsome Guy and Jung-Eum, family conflict
Handsome Guy and Jung-Eum, steamy kiss 
Girls' Generation 1979,s
Girls' Generation 1979, sismance
Girls' Generation 1979, high school
Girls' Generation 1979, student
Girls' Generation 1979, adapted from a novel
Girls' Generation 1979, adolescence
Girls' Generation 1979, coming of age
Girls' Generation 1979, abusive parents
Girls' Generation 1979, love pentagon
Girls' Generation 1979, multiple mains 
Iljimae,historical legend
Iljimae, miniseries
Iljimae, adapted from a manhwa 
Diary of a Night Watchman,ghostseeing male lead
Diary of a Night Watchman, ghost
Diary of a Night Watchman, joseon dynasty
Diary of a Night Watchman, historical fiction 
Get Revenge,revenge
Get Revenge, heiress
Get Revenge, popular female lead
Get Revenge, internet celebrity
Get Revenge, teamwork
Get Revenge, smart male lead
Get Revenge, motherson relationship
Get Revenge, corruption
Get Revenge, strong female lead
Get Revenge, secondary couple 
The Genius,miniseries
The Genius, web series 
Night Light,cold female lead
Night Light, strong female lead
Night Light, sismance
Night Light, friendship 
Save the Last Dance for Me,amnesia
Save the Last Dance for Me, rich manpoor woman
Save the Last Dance for Me, kind female lead
Save the Last Dance for Me, time skip
Save the Last Dance for Me, love square
Save the Last Dance for Me, rich male lead
Save the Last Dance for Me, hardworking female lead
Save the Last Dance for Me, second chance romance
Save the Last Dance for Me, unrequited love
Save the Last Dance for Me, workplace setting 
Uncle,second chance
Uncle, body swap
Uncle, sismance
Uncle, reincarnation
Uncle, bromance
Uncle, rags to riches
Uncle, family secret
Uncle, transmigration
Uncle, melodrama
Uncle, friendship 
